feature,ks_train_test,train_mean,test_mean,mean_delta,train_missing_pct,test_missing_pct
V86,0.006268000000000051,1.0645040273666382,1.0934200286865234,0.028916001319885254,15.098723202492634,2.3842933859097557
V270,0.006223168175457983,7.71276330947876,7.2088518142700195,-0.5039114952087402,76.0531039387679,72.89945943385614
V5,0.006179999999999991,0.8771719932556152,0.885263979434967,0.008091986179351807,47.29349409015477,34.837405835114495
V148,0.0060595840619077634,0.7650009393692017,0.7543313503265381,-0.010669589042663574,86.12371727571374,85.04315253280599
V300,0.006043999999999938,0.04623199999332428,0.05683999881148338,0.010607998818159103,0.21488806854743114,1.1902717829998954
V275,0.006042819775137986,88.89993286132812,197.48922729492188,108.58929443359375,77.91343516103905,74.98909591841971
V155,0.005941336697217525,0.7673805356025696,0.756284236907959,-0.011096298694610596,86.12371727571374,85.04315253280599
V310,0.005927999999999933,118.07135009765625,126.81542205810547,8.744071960449219,0.0020320384732617604,0.000592076827889187
V274,0.005925693970940338,107.1516342163086,231.56118774414062,124.40955352783203,77.91343516103905,74.98909591841971
V232,0.005838009517285525,1.0055968761444092,1.0809292793273926,0.0753324031829834,77.91343516103905,74.98909591841971
V224,0.005828797176890554,0.39474815130233765,0.3070670962333679,-0.08768105506896973,77.91343516103905,74.98909591841971
V36,0.005780000000000007,0.5793880224227905,0.5723680257797241,-0.007019996643066406,28.612625732380533,15.16782417686519
V131,0.005700000000000038,30.99259376525879,36.25595474243164,5.263360977172852,0.053171673383682734,0.0
V24,0.005655999999999994,1.0579999685287476,1.0694760084152222,0.01147603988647461,12.881938564703491,2.484551728765658
V3,0.005344000000000015,1.0780479907989502,1.0878839492797852,0.009835958480834961,47.29349409015477,34.837405835114495
V248,0.0052763482385280724,1.0694931745529175,1.0582270622253418,-0.011266112327575684,77.91343516103905,74.98909591841971
V162,0.005237638150351165,6.594661235809326,8.26284122467041,1.668179988861084,86.12371727571374,85.04315253280599
V293,0.005171999999999954,0.9720919728279114,0.15944799780845642,-0.8126440048217773,0.0020320384732617604,0.000592076827889187
V225,0.005144241854320497,0.19175803661346436,0.1646202951669693,-0.027137741446495056,77.91343516103905,74.98909591841971
V109,0.0050200000000000244,1.0149480104446411,1.0204119682312012,0.005463957786560059,0.053171673383682734,0.0
V192,0.004977876229895095,1.2373613119125366,1.1332294940948486,-0.10413181781768799,76.35536966166559,73.01432233846664
V154,0.004847436661207016,0.757422685623169,0.7531437873840332,-0.004278898239135742,86.12371727571374,85.04315253280599
V146,0.00477318706143659,0.15627555549144745,0.14161114394664764,-0.014664411544799805,86.12371727571374,85.04315253280599
V153,0.004771841694532986,0.7532002925872803,0.748736560344696,-0.0044637322425842285,86.12371727571374,85.04315253280599
V313,0.0047359999999999625,21.31709861755371,21.218196868896484,-0.09890174865722656,0.21488806854743114,1.1902717829998954
V116,0.0046959999999999225,1.0159159898757935,1.0216439962387085,0.005728006362915039,0.053171673383682734,0.0
V276,0.004650742771201033,31.797279357910156,69.70894622802734,37.91166687011719,77.91343516103905,74.98909591841971
V75,0.0046159999999999535,0.5445600152015686,0.5386719703674316,-0.005888044834136963,15.098723202492634,2.3842933859097557
V278,0.004615270009345918,42.32822799682617,99.51959991455078,57.19137191772461,77.91343516103905,74.98909591841971
V223,0.004602802204803358,0.09315341711044312,0.09592197090387344,0.0027685537934303284,77.91343516103905,74.98909591841971
V277,0.0045970369901505714,51.95664596557617,115.53050994873047,63.5738639831543,77.91343516103905,74.98909591841971
V123,0.0045520000000000005,1.0311720371246338,1.0378559827804565,0.006683945655822754,0.053171673383682734,0.0
V236,0.004520591480459135,0.30766695737838745,0.22635091841220856,-0.0813160389661789,77.91343516103905,74.98909591841971
V87,0.0044840000000000435,1.0998280048370361,1.1312400102615356,0.03141200542449951,15.098723202492634,2.3842933859097557
V8,0.0044719999999999205,1.0277559757232666,1.0227479934692383,-0.00500798225402832,47.29349409015477,34.837405835114495
V193,0.004437622294249266,1.149845004081726,1.0929322242736816,-0.056912779808044434,76.35536966166559,73.01432233846664
V271,0.0044296128475111995,9.445131301879883,12.672401428222656,3.2272701263427734,76.0531039387679,72.89945943385614
V95,0.0044200000000000905,1.0391639471054077,0.235167995095253,-0.8039959669113159,0.053171673383682734,0.0
V246,0.004407674971439457,1.1837230920791626,1.4143835306167603,0.23066043853759766,77.91343516103905,74.98909591841971
V315,0.0043920000000000625,26.512502670288086,26.851572036743164,0.3390693664550781,0.21488806854743114,1.1902717829998954
V163,0.004214016023545208,5.505955219268799,6.146446228027344,0.6404910087585449,86.12371727571374,85.04315253280599
V126,0.0042119999999999935,127.66524505615234,67.47769165039062,-60.18755340576172,0.053171673383682734,0.0
V37,0.0041600000000000525,1.1073039770126343,1.138152003288269,0.030848026275634766,28.612625732380533,15.16782417686519
V253,0.0041522912202296425,1.1621636152267456,1.117487907409668,-0.04467570781707764,77.91343516103905,74.98909591841971
V191,0.004142658016516698,1.0589840412139893,1.0447437763214111,-0.014240264892578125,76.35536966166559,73.01432233846664
V98,0.0041320000000000245,0.06272400170564651,0.05748799815773964,-0.005236003547906876,0.053171673383682734,0.0
V287,0.0041160000000000085,0.3586359918117523,0.35403600335121155,-0.0045999884605407715,0.0020320384732617604,0.000592076827889187
V258,0.004017544407156626,1.3435099124908447,1.6678240299224854,0.3243141174316406,77.91343516103905,74.98909591841971
V312,0.0039959999999999996,38.82000732421875,42.449859619140625,3.629852294921875,0.0020320384732617604,0.000592076827889187
V161,0.003995712329365464,4.843937873840332,4.99383020401001,0.14989233016967773,86.12371727571374,85.04315253280599
V142,0.00397118736153157,0.04858136549592018,0.06286204606294632,0.014280680567026138,86.12371727571374,85.04315253280599
V206,0.0039042764820037545,6.189359664916992,9.213509559631348,3.0241498947143555,76.35536966166559,73.01432233846664
V226,0.0038686089491357656,0.24761174619197845,0.2670522630214691,0.01944051682949066,77.91343516103905,74.98909591841971
V125,0.0038599999999999746,1.0502279996871948,1.055516004562378,0.0052880048751831055,0.053171673383682734,0.0
V196,0.003846295688638479,1.0845800638198853,1.062537431716919,-0.02204263210296631,76.35536966166559,73.01432233846664
V147,0.003815132046855796,0.1686008870601654,0.16298739612102509,-0.00561349093914032,86.12371727571374,85.04315253280599
V309,0.0037879999999999026,11.211413383483887,13.003053665161133,1.791640281677246,0.0020320384732617604,0.000592076827889187
V237,0.003783249965298885,0.25349995493888855,0.18362951278686523,-0.06987044215202332,77.91343516103905,74.98909591841971
V141,0.0037675168471679177,0.03769601508975029,0.043676190078258514,0.0059801749885082245,86.12371727571374,85.04315253280599
V190,0.0036524165855054136,1.213083028793335,1.4121286869049072,0.19904565811157227,76.35536966166559,73.01432233846664
V247,0.003577466879654323,1.0253546237945557,1.0177702903747559,-0.007584333419799805,77.91343516103905,74.98909591841971
V35,0.0035479999999999956,0.5432800054550171,0.5443080067634583,0.0010280013084411621,28.612625732380533,15.16782417686519
V100,0.0035320000000000906,0.27699199318885803,0.2714320123195648,-0.005559980869293213,0.053171673383682734,0.0
V285,0.0034880000000000466,1.169443964958191,1.1461360454559326,-0.0233079195022583,0.0020320384732617604,0.000592076827889187
V187,0.0034526528079397156,1.8437525033950806,1.451584815979004,-0.39216768741607666,76.35536966166559,73.01432233846664
V261,0.0033908538254465714,1.1071609258651733,1.115688681602478,0.008527755737304688,77.91343516103905,74.98909591841971
addr2,0.003364,86.80108642578125,86.7195816040039,-0.08150482177734375,11.12642666034477,12.948522866993889
V114,0.0032840000000000646,1.0093480348587036,1.0134719610214233,0.0041239261627197266,0.053171673383682734,0.0
V257,0.003218242957526596,1.2509928941726685,1.4848573207855225,0.233864426612854,77.91343516103905,74.98909591841971
V249,0.0031753671455716503,1.0428506135940552,1.0368505716323853,-0.006000041961669922,77.91343516103905,74.98909591841971
V45,0.0031439999999999246,1.1201280355453491,1.1475880146026611,0.02745997905731201,28.612625732380533,15.16782417686519
V252,0.0030659011502517375,1.0320478677749634,1.0214869976043701,-0.010560870170593262,77.91343516103905,74.98909591841971
V254,0.0029763321452460634,1.07511305809021,1.0527586936950684,-0.0223543643951416,77.91343516103905,74.98909591841971
V235,0.00294043080676909,0.18410642445087433,0.15688718855381012,-0.02721923589706421,77.91343516103905,74.98909591841971
V311,0.0027280000000000637,4.1023993492126465,5.024257183074951,0.9218578338623047,0.0020320384732617604,0.000592076827889187
V173,0.002701708598513264,0.05523128807544708,0.060350753366947174,0.0051194652915000916,76.35536966166559,73.01432233846664
V110,0.0025959999999999317,1.0076919794082642,1.010923981666565,0.0032320022583007812,0.053171673383682734,0.0
V138,0.0025117782705879055,0.03643907606601715,0.03827934339642525,0.0018402673304080963,86.12371727571374,85.04315253280599
V7,0.0025039999999999507,1.0727159976959229,1.078268051147461,0.005552053451538086,47.29349409015477,34.837405835114495
V129,0.0024720000000000297,8.776729583740234,10.810935020446777,2.034205436706543,0.053171673383682734,0.0
V112,0.0024680000000000257,1.0051440000534058,1.0079480409622192,0.0028040409088134766,0.053171673383682734,0.0
V44,0.0023559999999999137,1.0850039720535278,1.101539969444275,0.01653599739074707,28.612625732380533,15.16782417686519
V269,0.002350906844658107,5.9975080490112305,14.8040189743042,8.806510925292969,77.91343516103905,74.98909591841971
V243,0.0022718812843435243,1.178386926651001,1.1812779903411865,0.002891063690185547,77.91343516103905,74.98909591841971
V199,0.0021882170677146595,1.2707493305206299,1.4667822122573853,0.19603288173675537,76.35536966166559,73.01432233846664
V262,0.002180478426350718,1.0132791996002197,1.0208951234817505,0.007615923881530762,77.91343516103905,74.98909591841971
V47,0.0021639999999999437,1.0387639999389648,1.0378960371017456,-0.0008679628372192383,28.612625732380533,15.16782417686519
V186,0.002137886948211154,1.1487993001937866,1.1366302967071533,-0.0121690034866333,76.35536966166559,73.01432233846664
V184,0.002036263237775504,0.13236398994922638,0.1335875391960144,0.001223549246788025,76.32353439225116,73.08517419887072
V46,0.0020000000000000018,1.0226759910583496,1.0217679738998413,-0.0009080171585083008,28.612625732380533,15.16782417686519
V172,0.0019984386218552253,0.1320122331380844,0.12892916798591614,-0.003083065152168274,76.35536966166559,73.01432233846664
V121,0.0018839999999999968,1.0043879747390747,1.006484031677246,0.0020960569381713867,0.053171673383682734,0.0
V220,0.0018452941705532355,0.1694716364145279,0.2037198841571808,0.03424824774265289,76.0531039387679,72.89945943385614
V108,0.0018359999999999488,1.004580020904541,1.0070240497589111,0.002444028854370117,0.053171673383682734,0.0
V289,0.0017800000000000038,0.2355719953775406,0.2396239936351776,0.004051998257637024,0.21488806854743114,1.1902717829998954
V9,0.0017199999999999438,1.0417360067367554,1.0398240089416504,-0.0019119977951049805,47.29349409015477,34.837405835114495
V113,0.0014279999999999848,1.0034719705581665,1.0053999423980713,0.0019279718399047852,0.053171673383682734,0.0
V244,0.0014242681659727419,1.1185616254806519,1.1190818548202515,0.0005202293395996094,77.91343516103905,74.98909591841971
V284,0.0013680000000000359,0.08906400203704834,0.08752399682998657,-0.0015400052070617676,0.0020320384732617604,0.000592076827889187
V286,0.0013560000000000239,0.03155599907040596,0.03049599938094616,-0.0010599996894598007,0.0020320384732617604,0.000592076827889187
V242,0.0012221199957139772,1.1134631633758545,1.1150496006011963,0.0015864372253417969,77.91343516103905,74.98909591841971
V260,0.0012149306289327283,0.9644253849983215,0.9656429290771484,0.0012175440788269043,77.91343516103905,74.98909591841971
V288,0.0012039999999999829,0.18506799638271332,0.18692000210285187,0.0018520057201385498,0.21488806854743114,1.1902717829998954
V238,0.0010952641784005568,0.127955824136734,0.12731947004795074,-0.0006363540887832642,76.0531039387679,72.89945943385614
V239,0.0010362881804396595,0.13696469366550446,0.1372746080160141,0.00030991435050964355,76.0531039387679,72.89945943385614
V111,0.0010240000000000249,1.002668023109436,1.0042279958724976,0.0015599727630615234,0.053171673383682734,0.0
V122,0.0009600000000000719,1.0015959739685059,1.0030080080032349,0.001412034034729004,0.053171673383682734,0.0
V13,0.0009359999999999924,0.5997400283813477,0.5995000004768372,-0.00024002790451049805,12.881938564703491,2.484551728765658
V2,0.0008920000000000039,1.045083999633789,1.0465840101242065,0.0015000104904174805,47.29349409015477,34.837405835114495
V118,0.0008160000000000389,1.0014359951019287,1.0023679733276367,0.0009319782257080078,0.053171673383682734,0.0
V281,0.0006679999999998909,0.08757200092077255,0.09223999828100204,0.004667997360229492,0.21488806854743114,1.1902717829998954
V41,0.000624,0.999235987663269,0.9998599886894226,0.0006240010261535645,28.612625732380533,15.16782417686519
V88,0.000544,0.9992560148239136,0.9998000264167786,0.0005440115928649902,15.098723202492634,2.3842933859097557
V119,0.00047200000000002795,1.0007400512695312,1.0014640092849731,0.0007239580154418945,0.053171673383682734,0.0
V120,0.00044,1.0008399486541748,1.0017319917678833,0.0008920431137084961,0.053171673383682734,0.0
V107,0.000424,0.9995759725570679,1.0,0.0004240274429321289,0.053171673383682734,0.0
V117,0.0004,1.000383973121643,1.000920057296753,0.0005360841751098633,0.053171673383682734,0.0
V14,0.000388,0.9994919896125793,0.9998800158500671,0.00038802623748779297,12.881938564703491,2.484551728765658
V240,0.00027423422565664435,1.000996708869934,1.001159906387329,0.00016319751739501953,77.91343516103905,74.98909591841971
V65,0.00026000000000000003,0.9996560215950012,0.9999160170555115,0.0002599954605102539,13.055169844549056,2.5457330009808743
V6,0.000256000000000034,1.0453280210494995,1.0461080074310303,0.0007799863815307617,47.29349409015477,34.837405835114495
V241,0.000132973701323702,1.0002377033233643,1.0004024505615234,0.0001647472381591797,77.91343516103905,74.98909591841971
V1,4.7999999999999994e-05,0.9999480247497559,0.9999960064888,4.798173904418945e-05,47.29349409015477,34.837405835114495
V305,4.000000000004e-06,1.0,1.0000040531158447,4.0531158447265625e-06,0.0020320384732617604,0.000592076827889187
