month_relative,feature,missing_rate,rows
2,id_38,0.8212507969887807,89399
2,DeviceType,0.8213179118334657,89399
2,DeviceInfo,0.8577389008825602,89399
3,TransactionAmt,0.0,92189
3,ProductCD,0.0,92189
3,card1,0.0,92189
3,card2,0.023430127238607643,92189
3,card3,0.00884053412012279,92189
3,card4,0.008851381401251777,92189
3,card5,0.01380858887719793,92189
3,card6,0.00884053412012279,92189
3,addr1,0.1212183666164076,92189
3,addr2,0.1212183666164076,92189
3,dist1,0.5288158023191487,92189
3,dist2,0.9091106314202345,92189
3,P_emaildomain,0.14813047109741942,92189
3,R_emaildomain,0.8066255193135841,92189
3,C1,0.0,92189
3,C2,0.0,92189
3,C3,0.0,92189
3,C4,0.0,92189
3,C5,0.0,92189
3,C6,0.0,92189
3,C7,0.0,92189
3,C8,0.0,92189
3,C9,0.0,92189
3,C10,0.0,92189
3,C11,0.0,92189
3,C12,0.0,92189
3,C13,0.0,92189
3,C14,0.0,92189
3,D1,2.169456225797004e-05,92189
3,D2,0.4544685374610854,92189
3,D3,0.4167959301001204,92189
3,D4,0.21068674136827603,92189
3,D5,0.4792979639653321,92189
3,D6,0.8742908589961926,92189
3,D7,0.9332783737756132,92189
3,D8,0.900834155918819,92189
3,D9,0.900834155918819,92189
3,D10,0.07209103038323444,92189
3,D11,0.5180986885637116,92189
3,D12,0.8821985269392227,92189
3,D13,0.8939027432773975,92189
3,D14,0.8972654004273829,92189
3,D15,0.08601893935285121,92189
3,M1,0.5152133117834015,92189
3,M2,0.5152133117834015,92189
3,M3,0.5152133117834015,92189
3,M4,0.4629077221794357,92189
3,M5,0.5889531288982417,92189
3,M6,0.2400286368221805,92189
3,M7,0.6213539576305199,92189
3,M8,0.6213539576305199,92189
3,M9,0.6213539576305199,92189
3,V1,0.5180986885637116,92189
3,V2,0.5180986885637116,92189
3,V3,0.5180986885637116,92189
3,V4,0.5180986885637116,92189
3,V5,0.5180986885637116,92189
3,V6,0.5180986885637116,92189
3,V7,0.5180986885637116,92189
3,V8,0.5180986885637116,92189
3,V9,0.5180986885637116,92189
3,V10,0.5180986885637116,92189
3,V11,0.5180986885637116,92189
3,V12,0.07216696135113734,92189
3,V13,0.07216696135113734,92189
3,V14,0.07216696135113734,92189
3,V15,0.07216696135113734,92189
3,V16,0.07216696135113734,92189
3,V17,0.07216696135113734,92189
3,V18,0.07216696135113734,92189
3,V19,0.07216696135113734,92189
3,V20,0.07216696135113734,92189
3,V21,0.07216696135113734,92189
3,V22,0.07216696135113734,92189
3,V23,0.07216696135113734,92189
3,V24,0.07216696135113734,92189
3,V25,0.07216696135113734,92189
3,V26,0.07216696135113734,92189
3,V27,0.07216696135113734,92189
3,V28,0.07216696135113734,92189
3,V29,0.07216696135113734,92189
3,V30,0.07216696135113734,92189
3,V31,0.07216696135113734,92189
3,V32,0.07216696135113734,92189
3,V33,0.07216696135113734,92189
3,V34,0.07216696135113734,92189
3,V35,0.2107843668984369,92189
3,V36,0.2107843668984369,92189
3,V37,0.2107843668984369,92189
3,V38,0.2107843668984369,92189
3,V39,0.2107843668984369,92189
3,V40,0.2107843668984369,92189
3,V41,0.2107843668984369,92189
3,V42,0.2107843668984369,92189
3,V43,0.2107843668984369,92189
3,V44,0.2107843668984369,92189
3,V45,0.2107843668984369,92189
3,V46,0.2107843668984369,92189
3,V47,0.2107843668984369,92189
3,V48,0.2107843668984369,92189
3,V49,0.2107843668984369,92189
3,V50,0.2107843668984369,92189
3,V51,0.2107843668984369,92189
3,V52,0.2107843668984369,92189
3,V53,0.07656011020837628,92189
3,V54,0.07656011020837628,92189
3,V55,0.07656011020837628,92189
3,V56,0.07656011020837628,92189
3,V57,0.07656011020837628,92189
3,V58,0.07656011020837628,92189
3,V59,0.07656011020837628,92189
3,V60,0.07656011020837628,92189
3,V61,0.07656011020837628,92189
3,V62,0.07656011020837628,92189
3,V63,0.07656011020837628,92189
3,V64,0.07656011020837628,92189
3,V65,0.07656011020837628,92189
3,V66,0.07656011020837628,92189
3,V67,0.07656011020837628,92189
3,V68,0.07656011020837628,92189
3,V69,0.07656011020837628,92189
3,V70,0.07656011020837628,92189
3,V71,0.07656011020837628,92189
3,V72,0.07656011020837628,92189
3,V73,0.07656011020837628,92189
3,V74,0.07656011020837628,92189
3,V75,0.08604063391510917,92189
3,V76,0.08604063391510917,92189
3,V77,0.08604063391510917,92189
3,V78,0.08604063391510917,92189
3,V79,0.08604063391510917,92189
3,V80,0.08604063391510917,92189
3,V81,0.08604063391510917,92189
3,V82,0.08604063391510917,92189
3,V83,0.08604063391510917,92189
3,V84,0.08604063391510917,92189
3,V85,0.08604063391510917,92189
3,V86,0.08604063391510917,92189
3,V87,0.08604063391510917,92189
3,V88,0.08604063391510917,92189
3,V89,0.08604063391510917,92189
3,V90,0.08604063391510917,92189
3,V91,0.08604063391510917,92189
3,V92,0.08604063391510917,92189
3,V93,0.08604063391510917,92189
3,V94,0.08604063391510917,92189
3,V95,0.0,92189
3,V96,0.0,92189
3,V97,0.0,92189
3,V98,0.0,92189
3,V99,0.0,92189
3,V100,0.0,92189
3,V101,0.0,92189
3,V102,0.0,92189
3,V103,0.0,92189
3,V104,0.0,92189
3,V105,0.0,92189
3,V106,0.0,92189
3,V107,0.0,92189
3,V108,0.0,92189
3,V109,0.0,92189
3,V110,0.0,92189
3,V111,0.0,92189
3,V112,0.0,92189
3,V113,0.0,92189
3,V114,0.0,92189
3,V115,0.0,92189
3,V116,0.0,92189
3,V117,0.0,92189
3,V118,0.0,92189
3,V119,0.0,92189
3,V120,0.0,92189
3,V121,0.0,92189
3,V122,0.0,92189
3,V123,0.0,92189
3,V124,0.0,92189
3,V125,0.0,92189
3,V126,0.0,92189
3,V127,0.0,92189
3,V128,0.0,92189
3,V129,0.0,92189
3,V130,0.0,92189
3,V131,0.0,92189
3,V132,0.0,92189
3,V133,0.0,92189
3,V134,0.0,92189
3,V135,0.0,92189
3,V136,0.0,92189
3,V137,0.0,92189
3,V138,0.9200989272038963,92189
3,V139,0.9200989272038963,92189
3,V140,0.9200989272038963,92189
3,V141,0.9200989272038963,92189
3,V142,0.9200989272038963,92189
3,V143,0.9200989272038963,92189
3,V144,0.9200989272038963,92189
3,V145,0.9200989272038963,92189
3,V146,0.9200989272038963,92189
3,V147,0.9200989272038963,92189
3,V148,0.9200989272038963,92189
3,V149,0.9200989272038963,92189
3,V150,0.9200989272038963,92189
3,V151,0.9200989272038963,92189
3,V152,0.9200989272038963,92189
3,V153,0.9200989272038963,92189
3,V154,0.9200989272038963,92189
3,V155,0.9200989272038963,92189
3,V156,0.9200989272038963,92189
3,V157,0.9200989272038963,92189
3,V158,0.9200989272038963,92189
3,V159,0.9200989272038963,92189
3,V160,0.9200989272038963,92189
3,V161,0.9200989272038963,92189
3,V162,0.9200989272038963,92189
3,V163,0.9200989272038963,92189
3,V164,0.9200989272038963,92189
3,V165,0.9200989272038963,92189
3,V166,0.9200989272038963,92189
3,V167,0.8156613044940286,92189
3,V168,0.8156613044940286,92189
3,V169,0.8157806245864474,92189
3,V170,0.8157806245864474,92189
3,V171,0.8157806245864474,92189
3,V172,0.8156613044940286,92189
3,V173,0.8156613044940286,92189
3,V174,0.8157806245864474,92189
3,V175,0.8157806245864474,92189
3,V176,0.8156613044940286,92189
3,V177,0.8156613044940286,92189
3,V178,0.8156613044940286,92189
3,V179,0.8156613044940286,92189
3,V180,0.8157806245864474,92189
3,V181,0.8156613044940286,92189
3,V182,0.8156613044940286,92189
3,V183,0.8156613044940286,92189
3,V184,0.8157806245864474,92189
3,V185,0.8157806245864474,92189
3,V186,0.8156613044940286,92189
3,V187,0.8156613044940286,92189
3,V188,0.8157806245864474,92189
3,V189,0.8157806245864474,92189
3,V190,0.8156613044940286,92189
3,V191,0.8156613044940286,92189
3,V192,0.8156613044940286,92189
3,V193,0.8156613044940286,92189
3,V194,0.8157806245864474,92189
3,V195,0.8157806245864474,92189
3,V196,0.8156613044940286,92189
3,V197,0.8157806245864474,92189
3,V198,0.8157806245864474,92189
3,V199,0.8156613044940286,92189
3,V200,0.8157806245864474,92189
3,V201,0.8157806245864474,92189
3,V202,0.8156613044940286,92189
3,V203,0.8156613044940286,92189
3,V204,0.8156613044940286,92189
3,V205,0.8156613044940286,92189
3,V206,0.8156613044940286,92189
3,V207,0.8156613044940286,92189
3,V208,0.8157806245864474,92189
3,V209,0.8157806245864474,92189
3,V210,0.8157806245864474,92189
3,V211,0.8156613044940286,92189
3,V212,0.8156613044940286,92189
3,V213,0.8156613044940286,92189
3,V214,0.8156613044940286,92189
3,V215,0.8156613044940286,92189
3,V216,0.8156613044940286,92189
3,V217,0.8300664938333207,92189
3,V218,0.8300664938333207,92189
3,V219,0.8300664938333207,92189
3,V220,0.813904044951133,92189
3,V221,0.813904044951133,92189
3,V222,0.813904044951133,92189
3,V223,0.8300664938333207,92189
3,V224,0.8300664938333207,92189
3,V225,0.8300664938333207,92189
3,V226,0.8300664938333207,92189
3,V227,0.813904044951133,92189
3,V228,0.8300664938333207,92189
3,V229,0.8300664938333207,92189
3,V230,0.8300664938333207,92189
3,V231,0.8300664938333207,92189
3,V232,0.8300664938333207,92189
3,V233,0.8300664938333207,92189
3,V234,0.813904044951133,92189
3,V235,0.8300664938333207,92189
3,V236,0.8300664938333207,92189
3,V237,0.8300664938333207,92189
3,V238,0.813904044951133,92189
3,V239,0.813904044951133,92189
3,V240,0.8300664938333207,92189
3,V241,0.8300664938333207,92189
3,V242,0.8300664938333207,92189
3,V243,0.8300664938333207,92189
3,V244,0.8300664938333207,92189
3,V245,0.813904044951133,92189
3,V246,0.8300664938333207,92189
3,V247,0.8300664938333207,92189
3,V248,0.8300664938333207,92189
3,V249,0.8300664938333207,92189
3,V250,0.813904044951133,92189
3,V251,0.813904044951133,92189
3,V252,0.8300664938333207,92189
3,V253,0.8300664938333207,92189
3,V254,0.8300664938333207,92189
3,V255,0.813904044951133,92189
3,V256,0.813904044951133,92189
3,V257,0.8300664938333207,92189
3,V258,0.8300664938333207,92189
3,V259,0.813904044951133,92189
3,V260,0.8300664938333207,92189
3,V261,0.8300664938333207,92189
3,V262,0.8300664938333207,92189
3,V263,0.8300664938333207,92189
3,V264,0.8300664938333207,92189
3,V265,0.8300664938333207,92189
3,V266,0.8300664938333207,92189
3,V267,0.8300664938333207,92189
3,V268,0.8300664938333207,92189
3,V269,0.8300664938333207,92189
3,V270,0.813904044951133,92189
3,V271,0.813904044951133,92189
3,V272,0.813904044951133,92189
3,V273,0.8300664938333207,92189
3,V274,0.8300664938333207,92189
3,V275,0.8300664938333207,92189
3,V276,0.8300664938333207,92189
3,V277,0.8300664938333207,92189
3,V278,0.8300664938333207,92189
3,V279,1.084728112898502e-05,92189
3,V280,1.084728112898502e-05,92189
3,V281,2.169456225797004e-05,92189
3,V282,2.169456225797004e-05,92189
3,V283,2.169456225797004e-05,92189
3,V284,1.084728112898502e-05,92189
3,V285,1.084728112898502e-05,92189
3,V286,1.084728112898502e-05,92189
3,V287,1.084728112898502e-05,92189
3,V288,2.169456225797004e-05,92189
3,V289,2.169456225797004e-05,92189
3,V290,1.084728112898502e-05,92189
3,V291,1.084728112898502e-05,92189
3,V292,1.084728112898502e-05,92189
3,V293,1.084728112898502e-05,92189
3,V294,1.084728112898502e-05,92189
3,V295,1.084728112898502e-05,92189
3,V296,2.169456225797004e-05,92189
3,V297,1.084728112898502e-05,92189
3,V298,1.084728112898502e-05,92189
3,V299,1.084728112898502e-05,92189
3,V300,2.169456225797004e-05,92189
3,V301,2.169456225797004e-05,92189
3,V302,1.084728112898502e-05,92189
3,V303,1.084728112898502e-05,92189
3,V304,1.084728112898502e-05,92189
3,V305,1.084728112898502e-05,92189
3,V306,1.084728112898502e-05,92189
3,V307,1.084728112898502e-05,92189
3,V308,1.084728112898502e-05,92189
3,V309,1.084728112898502e-05,92189
3,V310,1.084728112898502e-05,92189
3,V311,1.084728112898502e-05,92189
3,V312,1.084728112898502e-05,92189
3,V313,2.169456225797004e-05,92189
3,V314,2.169456225797004e-05,92189
3,V315,2.169456225797004e-05,92189
3,V316,1.084728112898502e-05,92189
3,V317,1.084728112898502e-05,92189
3,V318,1.084728112898502e-05,92189
3,V319,1.084728112898502e-05,92189
3,V320,1.084728112898502e-05,92189
3,V321,1.084728112898502e-05,92189
3,V322,0.919556563147447,92189
3,V323,0.919556563147447,92189
3,V324,0.919556563147447,92189
3,V325,0.919556563147447,92189
3,V326,0.919556563147447,92189
3,V327,0.919556563147447,92189
3,V328,0.919556563147447,92189
3,V329,0.919556563147447,92189
3,V330,0.919556563147447,92189
3,V331,0.919556563147447,92189
3,V332,0.919556563147447,92189
3,V333,0.919556563147447,92189
3,V334,0.919556563147447,92189
3,V335,0.919556563147447,92189
3,V336,0.919556563147447,92189
3,V337,0.919556563147447,92189
3,V338,0.919556563147447,92189
3,V339,0.919556563147447,92189
3,id_01,0.8118864506611417,92189
3,id_02,0.8155745262449967,92189
3,id_03,0.9103038323444229,92189
3,id_04,0.9103038323444229,92189
3,id_05,0.8202822462549761,92189
3,id_06,0.8202822462549761,92189
3,id_07,0.9936434932584148,92189
3,id_08,0.9936434932584148,92189
3,id_09,0.900834155918819,92189
3,id_10,0.900834155918819,92189
3,id_11,0.8155745262449967,92189
3,id_12,0.8118864506611417,92189
3,id_13,0.8249682717026977,92189
3,id_14,0.9198711343001876,92189
3,id_15,0.8155745262449967,92189
3,id_16,0.831986462593151,92189
3,id_17,0.8174077167557952,92189
3,id_18,0.9399386043888099,92189
3,id_19,0.8174836477236981,92189
3,id_20,0.8174402585991821,92189
3,id_21,0.9935892568527699,92189
3,id_22,0.9935892568527699,92189
3,id_23,0.9935892568527699,92189
3,id_24,0.9942400937205089,92189
3,id_25,0.9936326459772858,92189
3,id_26,0.9935892568527699,92189
3,id_27,0.9935892568527699,92189
3,id_28,0.8155745262449967,92189
3,id_29,0.8155745262449967,92189
3,id_30,0.9245571597479092,92189
3,id_31,0.8159975702090271,92189
3,id_32,0.9244703814988773,92189
3,id_33,0.9294384362559525,92189
3,id_34,0.9246222434346831,92189
3,id_35,0.8155745262449967,92189
3,id_36,0.8155745262449967,92189
3,id_37,0.8155745262449967,92189
3,id_38,0.8155745262449967,92189
3,DeviceType,0.8157046936185445,92189
3,DeviceInfo,0.8514573322196791,92189
4,TransactionAmt,0.0,98615
4,ProductCD,0.0,98615
4,card1,0.0,98615
4,card2,0.008274603255082898,98615
4,card3,3.04213354966283e-05,98615
4,card4,4.056178066217107e-05,98615
4,card5,0.004847132789129443,98615
4,card6,4.056178066217107e-05,98615
4,addr1,0.1259240480657101,98615
4,addr2,0.1259240480657101,98615
4,dist1,0.6171170714394362,98615
4,dist2,0.9623992293261674,98615
4,P_emaildomain,0.14669167976474168,98615
4,R_emaildomain,0.8233433047710794,98615
4,C1,0.0,98615
4,C2,0.0,98615
4,C3,0.0,98615
4,C4,0.0,98615
4,C5,0.0,98615
4,C6,0.0,98615
4,C7,0.0,98615
4,C8,0.0,98615
4,C9,0.0,98615
4,C10,0.0,98615
4,C11,0.0,98615
4,C12,0.0,98615
4,C13,0.0,98615
4,C14,0.0,98615
4,D1,0.002737920194696547,98615
4,D2,0.46751508391218377,98615
4,D3,0.42653754499822544,98615
4,D4,0.19906707904477006,98615
4,D5,0.4821984485118897,98615
4,D6,0.8783450793489834,98615
4,D7,0.9355473305278101,98615
4,D8,0.9026213050752928,98615
4,D9,0.9026213050752928,98615
4,D10,0.05928104243776302,98615
4,D11,0.30427419763727626,98615
4,D12,0.8861937839071136,98615
4,D13,0.8823302742990418,98615
4,D14,0.8883841200628707,98615
4,D15,0.08612280079095472,98615
4,M1,0.2999645084419206,98615
4,M2,0.2999645084419206,98615
4,M3,0.2999645084419206,98615
4,M4,0.43460933934999746,98615
4,M5,0.5560310297622065,98615
4,M6,0.23339248593013234,98615
4,M7,0.4058611773056837,98615
4,M8,0.4058206155250215,98615
4,M9,0.4058206155250215,98615
4,V1,0.30427419763727626,98615
4,V2,0.30427419763727626,98615
4,V3,0.30427419763727626,98615
4,V4,0.30427419763727626,98615
4,V5,0.30427419763727626,98615
4,V6,0.30427419763727626,98615
4,V7,0.30427419763727626,98615
4,V8,0.30427419763727626,98615
4,V9,0.30427419763727626,98615
4,V10,0.30427419763727626,98615
4,V11,0.30427419763727626,98615
4,V12,0.05933174466359073,98615
4,V13,0.05933174466359073,98615
4,V14,0.05933174466359073,98615
4,V15,0.05933174466359073,98615
4,V16,0.05933174466359073,98615
4,V17,0.05933174466359073,98615
4,V18,0.05933174466359073,98615
4,V19,0.05933174466359073,98615
4,V20,0.05933174466359073,98615
4,V21,0.05933174466359073,98615
4,V22,0.05933174466359073,98615
4,V23,0.05933174466359073,98615
4,V24,0.05933174466359073,98615
4,V25,0.05933174466359073,98615
4,V26,0.05933174466359073,98615
4,V27,0.05933174466359073,98615
4,V28,0.05933174466359073,98615
4,V29,0.05933174466359073,98615
4,V30,0.05933174466359073,98615
4,V31,0.05933174466359073,98615
4,V32,0.05933174466359073,98615
4,V33,0.05933174466359073,98615
4,V34,0.05933174466359073,98615
4,V35,0.19920904527708766,98615
4,V36,0.19920904527708766,98615
4,V37,0.19920904527708766,98615
4,V38,0.19920904527708766,98615
4,V39,0.19920904527708766,98615
4,V40,0.19920904527708766,98615
4,V41,0.19920904527708766,98615
4,V42,0.19920904527708766,98615
4,V43,0.19920904527708766,98615
4,V44,0.19920904527708766,98615
4,V45,0.19920904527708766,98615
4,V46,0.19920904527708766,98615
4,V47,0.19920904527708766,98615
4,V48,0.19920904527708766,98615
4,V49,0.19920904527708766,98615
4,V50,0.19920904527708766,98615
4,V51,0.19920904527708766,98615
4,V52,0.19920904527708766,98615
4,V53,0.06475688282715611,98615
4,V54,0.06475688282715611,98615
4,V55,0.06475688282715611,98615
4,V56,0.06475688282715611,98615
4,V57,0.06475688282715611,98615
4,V58,0.06475688282715611,98615
4,V59,0.06475688282715611,98615
4,V60,0.06475688282715611,98615
4,V61,0.06475688282715611,98615
4,V62,0.06475688282715611,98615
4,V63,0.06475688282715611,98615
4,V64,0.06475688282715611,98615
4,V65,0.06475688282715611,98615
4,V66,0.06475688282715611,98615
4,V67,0.06475688282715611,98615
4,V68,0.06475688282715611,98615
4,V69,0.06475688282715611,98615
4,V70,0.06475688282715611,98615
4,V71,0.06475688282715611,98615
4,V72,0.06475688282715611,98615
4,V73,0.06475688282715611,98615
4,V74,0.06475688282715611,98615
4,V75,0.08619378390711352,98615
4,V76,0.08619378390711352,98615
4,V77,0.08619378390711352,98615
4,V78,0.08619378390711352,98615
4,V79,0.08619378390711352,98615
4,V80,0.08619378390711352,98615
4,V81,0.08619378390711352,98615
4,V82,0.08619378390711352,98615
4,V83,0.08619378390711352,98615
4,V84,0.08619378390711352,98615
4,V85,0.08619378390711352,98615
4,V86,0.08619378390711352,98615
4,V87,0.08619378390711352,98615
4,V88,0.08619378390711352,98615
4,V89,0.08619378390711352,98615
4,V90,0.08619378390711352,98615
4,V91,0.08619378390711352,98615
4,V92,0.08619378390711352,98615
4,V93,0.08619378390711352,98615
4,V94,0.08619378390711352,98615
4,V95,0.0,98615
4,V96,0.0,98615
4,V97,0.0,98615
4,V98,0.0,98615
4,V99,0.0,98615
4,V100,0.0,98615
4,V101,0.0,98615
4,V102,0.0,98615
4,V103,0.0,98615
4,V104,0.0,98615
4,V105,0.0,98615
4,V106,0.0,98615
4,V107,0.0,98615
4,V108,0.0,98615
4,V109,0.0,98615
4,V110,0.0,98615
4,V111,0.0,98615
4,V112,0.0,98615
4,V113,0.0,98615
4,V114,0.0,98615
4,V115,0.0,98615
4,V116,0.0,98615
4,V117,0.0,98615
4,V118,0.0,98615
4,V119,0.0,98615
4,V120,0.0,98615
4,V121,0.0,98615
4,V122,0.0,98615
4,V123,0.0,98615
4,V124,0.0,98615
4,V125,0.0,98615
4,V126,0.0,98615
4,V127,0.0,98615
4,V128,0.0,98615
4,V129,0.0,98615
4,V130,0.0,98615
4,V131,0.0,98615
4,V132,0.0,98615
4,V133,0.0,98615
4,V134,0.0,98615
4,V135,0.0,98615
4,V136,0.0,98615
4,V137,0.0,98615
4,V138,0.9325863205394717,98615
4,V139,0.9325863205394717,98615
4,V140,0.9325863205394717,98615
4,V141,0.9325863205394717,98615
4,V142,0.9325863205394717,98615
4,V143,0.9325863205394717,98615
4,V144,0.9325863205394717,98615
4,V145,0.9325863205394717,98615
4,V146,0.9325863205394717,98615
4,V147,0.9325863205394717,98615
4,V148,0.9325863205394717,98615
4,V149,0.9325863205394717,98615
4,V150,0.9325863205394717,98615
4,V151,0.9325863205394717,98615
4,V152,0.9325863205394717,98615
4,V153,0.9325863205394717,98615
4,V154,0.9325863205394717,98615
4,V155,0.9325863205394717,98615
4,V156,0.9325863205394717,98615
4,V157,0.9325863205394717,98615
4,V158,0.9325863205394717,98615
4,V159,0.9325863205394717,98615
4,V160,0.9325863205394717,98615
4,V161,0.9325863205394717,98615
4,V162,0.9325863205394717,98615
4,V163,0.9325863205394717,98615
4,V164,0.9325863205394717,98615
4,V165,0.9325863205394717,98615
4,V166,0.9325863205394717,98615
4,V167,0.8174922679105613,98615
4,V168,0.8174922679105613,98615
4,V169,0.8172691781169193,98615
4,V170,0.8172691781169193,98615
4,V171,0.8172691781169193,98615
4,V172,0.8174922679105613,98615
4,V173,0.8174922679105613,98615
4,V174,0.8172691781169193,98615
4,V175,0.8172691781169193,98615
4,V176,0.8174922679105613,98615
4,V177,0.8174922679105613,98615
4,V178,0.8174922679105613,98615
4,V179,0.8174922679105613,98615
4,V180,0.8172691781169193,98615
4,V181,0.8174922679105613,98615
4,V182,0.8174922679105613,98615
4,V183,0.8174922679105613,98615
4,V184,0.8172691781169193,98615
4,V185,0.8172691781169193,98615
4,V186,0.8174922679105613,98615
4,V187,0.8174922679105613,98615
4,V188,0.8172691781169193,98615
4,V189,0.8172691781169193,98615
4,V190,0.8174922679105613,98615
4,V191,0.8174922679105613,98615
4,V192,0.8174922679105613,98615
4,V193,0.8174922679105613,98615
4,V194,0.8172691781169193,98615
4,V195,0.8172691781169193,98615
4,V196,0.8174922679105613,98615
4,V197,0.8172691781169193,98615
4,V198,0.8172691781169193,98615
4,V199,0.8174922679105613,98615
4,V200,0.8172691781169193,98615
4,V201,0.8172691781169193,98615
4,V202,0.8174922679105613,98615
4,V203,0.8174922679105613,98615
4,V204,0.8174922679105613,98615
4,V205,0.8174922679105613,98615
4,V206,0.8174922679105613,98615
4,V207,0.8174922679105613,98615
4,V208,0.8172691781169193,98615
4,V209,0.8172691781169193,98615
4,V210,0.8172691781169193,98615
4,V211,0.8174922679105613,98615
4,V212,0.8174922679105613,98615
4,V213,0.8174922679105613,98615
4,V214,0.8174922679105613,98615
4,V215,0.8174922679105613,98615
4,V216,0.8174922679105613,98615
4,V217,0.8326927952137099,98615
4,V218,0.8326927952137099,98615
4,V219,0.8326927952137099,98615
4,V220,0.8164275211681793,98615
4,V221,0.8164275211681793,98615
4,V222,0.8164275211681793,98615
4,V223,0.8326927952137099,98615
4,V224,0.8326927952137099,98615
4,V225,0.8326927952137099,98615
4,V226,0.8326927952137099,98615
4,V227,0.8164275211681793,98615
4,V228,0.8326927952137099,98615
4,V229,0.8326927952137099,98615
4,V230,0.8326927952137099,98615
4,V231,0.8326927952137099,98615
4,V232,0.8326927952137099,98615
4,V233,0.8326927952137099,98615
4,V234,0.8164275211681793,98615
4,V235,0.8326927952137099,98615
4,V236,0.8326927952137099,98615
4,V237,0.8326927952137099,98615
4,V238,0.8164275211681793,98615
4,V239,0.8164275211681793,98615
4,V240,0.8326927952137099,98615
4,V241,0.8326927952137099,98615
4,V242,0.8326927952137099,98615
4,V243,0.8326927952137099,98615
4,V244,0.8326927952137099,98615
4,V245,0.8164275211681793,98615
4,V246,0.8326927952137099,98615
4,V247,0.8326927952137099,98615
4,V248,0.8326927952137099,98615
4,V249,0.8326927952137099,98615
4,V250,0.8164275211681793,98615
4,V251,0.8164275211681793,98615
4,V252,0.8326927952137099,98615
4,V253,0.8326927952137099,98615
4,V254,0.8326927952137099,98615
4,V255,0.8164275211681793,98615
4,V256,0.8164275211681793,98615
4,V257,0.8326927952137099,98615
4,V258,0.8326927952137099,98615
4,V259,0.8164275211681793,98615
4,V260,0.8326927952137099,98615
4,V261,0.8326927952137099,98615
4,V262,0.8326927952137099,98615
4,V263,0.8326927952137099,98615
4,V264,0.8326927952137099,98615
4,V265,0.8326927952137099,98615
4,V266,0.8326927952137099,98615
4,V267,0.8326927952137099,98615
4,V268,0.8326927952137099,98615
4,V269,0.8326927952137099,98615
4,V270,0.8164275211681793,98615
4,V271,0.8164275211681793,98615
4,V272,0.8164275211681793,98615
4,V273,0.8326927952137099,98615
4,V274,0.8326927952137099,98615
4,V275,0.8326927952137099,98615
4,V276,0.8326927952137099,98615
4,V277,0.8326927952137099,98615
4,V278,0.8326927952137099,98615
4,V279,0.0,98615
4,V280,0.0,98615
4,V281,0.002737920194696547,98615
4,V282,0.002737920194696547,98615
4,V283,0.002737920194696547,98615
4,V284,0.0,98615
4,V285,0.0,98615
4,V286,0.0,98615
4,V287,0.0,98615
4,V288,0.002737920194696547,98615
4,V289,0.002737920194696547,98615
4,V290,0.0,98615
4,V291,0.0,98615
4,V292,0.0,98615
4,V293,0.0,98615
4,V294,0.0,98615
4,V295,0.0,98615
4,V296,0.002737920194696547,98615
4,V297,0.0,98615
4,V298,0.0,98615
4,V299,0.0,98615
4,V300,0.002737920194696547,98615
4,V301,0.002737920194696547,98615
4,V302,0.0,98615
4,V303,0.0,98615
4,V304,0.0,98615
4,V305,0.0,98615
4,V306,0.0,98615
4,V307,0.0,98615
4,V308,0.0,98615
4,V309,0.0,98615
4,V310,0.0,98615
4,V311,0.0,98615
4,V312,0.0,98615
4,V313,0.002737920194696547,98615
4,V314,0.002737920194696547,98615
4,V315,0.002737920194696547,98615
4,V316,0.0,98615
4,V317,0.0,98615
4,V318,0.0,98615
4,V319,0.0,98615
4,V320,0.0,98615
4,V321,0.0,98615
4,V322,0.9321705622876845,98615
4,V323,0.9321705622876845,98615
4,V324,0.9321705622876845,98615
4,V325,0.9321705622876845,98615
4,V326,0.9321705622876845,98615
4,V327,0.9321705622876845,98615
4,V328,0.9321705622876845,98615
4,V329,0.9321705622876845,98615
4,V330,0.9321705622876845,98615
4,V331,0.9321705622876845,98615
4,V332,0.9321705622876845,98615
4,V333,0.9321705622876845,98615
4,V334,0.9321705622876845,98615
4,V335,0.9321705622876845,98615
4,V336,0.9321705622876845,98615
4,V337,0.9321705622876845,98615
4,V338,0.9321705622876845,98615
4,V339,0.9321705622876845,98615
4,id_01,0.813283983166861,98615
4,id_02,0.8169953860974497,98615
4,id_03,0.9139887441058663,98615
4,id_04,0.9139887441058663,98615
4,id_05,0.8212543730669777,98615
4,id_06,0.8212543730669777,98615
4,id_07,0.9938650306748467,98615
4,id_08,0.9938650306748467,98615
4,id_09,0.9026213050752928,98615
4,id_10,0.9026213050752928,98615
4,id_11,0.8169751052071186,98615
4,id_12,0.813283983166861,98615
4,id_13,0.8260001014044517,98615
4,id_14,0.9309131470871571,98615
4,id_15,0.8169751052071186,98615
4,id_16,0.84054149977184,98615
4,id_17,0.8187091213304264,98615
4,id_18,0.9430715408406429,98615
4,id_19,0.8188206662272474,98615
4,id_20,0.818982913349896,98615
4,id_21,0.9938548902296811,98615
4,id_22,0.9938548902296811,98615
4,id_23,0.9938548902296811,98615
4,id_24,0.9945850022816002,98615
4,id_25,0.9939360137910054,98615
4,id_26,0.9939055924555088,98615
4,id_27,0.9938548902296811,98615
4,id_28,0.8169751052071186,98615
4,id_29,0.8169751052071186,98615
4,id_30,0.9357501394311211,98615
4,id_31,0.8175328296912234,98615
